user,item,rating,timestamp,feature Str,feature_second,feature_third,feature_forth,feature_fifth
7759,30,30.7,2021,Kids,58.72,Mobile,Medium,Poor
7760,7,39.9,2013,Kids,51.59,Xbox,High,Poor
7761,34,38.0,2020,Teens,51.68,Xbox,Ultra,Average
7762,20,29.2,2022,Teens,35.14,PlayStation,Low,Average
7763,24,27.4,2015,Kids,36.87,Xbox,Ultra,Average
7764,28,31.9,2017,Adults,39.89,Xbox,Ultra,Average
7765,23,26.5,2011,Adults,30.72,PC,Low,Poor
7766,23,21.9,2020,Adults,32.46,PC,Medium,Poor
7767,16,18.6,2023,Adults,31.71,Mobile,Low,Good
7768,8,25.9,2020,Kids,21.14,Xbox,High,Good
7769,0,29.0,2018,Teens,38.18,Xbox,Ultra,Excellent
7770,30,25.8,2020,Adults,20.18,PC,High,Good
7771,34,32.5,2020,Kids,59.61,PC,Low,Excellent
7772,6,28.7,2011,Kids,20.18,PlayStation,High,Good
7773,14,16.9,2017,All Ages,23.86,Nintendo Switch,Ultra,Good
7774,15,28.2,2020,All Ages,37.1,Xbox,Ultra,Excellent
7775,28,42.2,2015,Adults,58.6,PlayStation,Low,Average
7776,19,20.9,2015,Teens,29.48,PC,Ultra,Excellent
7777,30,28.1,2018,Teens,34.21,Mobile,Medium,Average
7778,29,36.7,2020,Kids,47.88,Nintendo Switch,High,Good
7779,2,31.4,2020,Kids,48.16,Xbox,High,Average
7780,6,33.9,2018,Teens,54.46,Nintendo Switch,Medium,Average
7781,29,33.3,2013,Adults,41.08,Xbox,High,Good
7782,9,37.1,2016,Kids,47.88,Xbox,Low,Poor
7783,13,27.1,2017,Teens,42.15,Xbox,High,Good
7784,27,15.2,2014,Kids,24.4,Mobile,Medium,Poor
7785,33,34.2,2016,All Ages,35.39,PC,Ultra,Poor
7786,16,43.7,2019,All Ages,53.63,PlayStation,Low,Average
7787,32,28.0,2015,Teens,24.44,Mobile,Low,Good
7788,39,26.1,2011,Adults,24.5,PC,High,Excellent
7789,15,28.2,2014,All Ages,33.59,Nintendo Switch,Medium,Average
7790,8,19.8,2010,Kids,37.67,Nintendo Switch,High,Excellent
7791,17,35.3,2011,Adults,49.58,Nintendo Switch,Ultra,Poor
7792,28,22.4,2010,Adults,29.06,Mobile,Medium,Average
7793,27,15.9,2017,All Ages,27.89,Mobile,Medium,Average
7794,20,32.9,2020,Adults,43.02,PC,Medium,Good
7795,26,27.6,2012,Kids,25.67,PlayStation,Medium,Poor
7796,34,31.7,2013,Teens,34.16,Xbox,Medium,Average
7797,33,31.2,2011,Adults,55.26,PC,Low,Good
7798,13,28.2,2010,Teens,42.86,PlayStation,Medium,Good
7799,21,30.8,2013,Kids,41.46,Nintendo Switch,Low,Excellent
7800,35,23.4,2017,Teens,38.03,Xbox,High,Average
7801,15,38.1,2022,Adults,49.8,Nintendo Switch,Medium,Average
7802,8,26.1,2022,All Ages,37.78,Mobile,High,Poor
7803,25,32.5,2011,Teens,54.87,PC,Medium,Poor
7804,23,36.3,2015,Kids,57.54,Nintendo Switch,Ultra,Excellent
7805,21,33.5,2010,Adults,47.08,Nintendo Switch,Medium,Excellent
7806,10,35.8,2017,Kids,36.68,PlayStation,Low,Average
7807,26,27.5,2021,All Ages,33.43,Nintendo Switch,Low,Average
7808,9,35.0,2016,Kids,37.39,PC,Ultra,Good
7809,31,24.2,2020,All Ages,24.73,Xbox,High,Average
7810,27,43.3,2018,Kids,59.91,PC,High,Good
7811,11,18.8,2020,All Ages,24.15,Nintendo Switch,Medium,Excellent
7812,7,25.1,2022,Adults,44.1,PC,Medium,Average
7813,25,32.4,2016,Teens,37.94,PlayStation,Low,Excellent
7814,23,41.9,2014,Teens,57.14,Xbox,Medium,Poor
7815,29,18.4,2021,All Ages,25.57,Nintendo Switch,Low,Good
7816,6,30.5,2020,Teens,49.73,Xbox,Low,Excellent
7817,17,19.3,2013,All Ages,23.49,PC,Ultra,Good
7818,13,33.1,2013,Adults,32.26,Nintendo Switch,Medium,Average
7819,11,29.1,2022,Teens,33.18,PlayStation,High,Excellent
7820,32,25.2,2021,All Ages,25.69,PlayStation,Low,Poor
7821,2,22.7,2021,Adults,21.17,Nintendo Switch,Medium,Average
7822,7,39.2,2011,Adults,49.68,PlayStation,High,Excellent
7823,18,38.8,2016,Kids,43.17,PC,High,Excellent
7824,12,35.2,2013,Adults,35.76,Mobile,Low,Excellent
7825,13,14.4,2016,Teens,21.98,PlayStation,Medium,Good
7826,34,27.5,2014,All Ages,25.85,PC,Ultra,Excellent
7827,39,37.9,2020,All Ages,56.85,Mobile,Low,Poor
7828,3,18.9,2016,All Ages,22.44,Nintendo Switch,High,Average
7829,30,16.6,2016,Teens,22.9,PlayStation,Medium,Average
7830,3,26.5,2013,Adults,42.01,Xbox,Ultra,Excellent
7831,11,20.3,2016,Adults,24.15,Mobile,Low,Poor
7832,31,27.5,2013,Teens,48.57,PlayStation,Ultra,Good
7833,7,27.1,2012,Kids,44.22,PC,Medium,Excellent
7834,26,28.8,2020,Kids,28.46,Xbox,Low,Poor
7835,26,35.9,2020,Adults,38.89,Mobile,High,Average
7836,11,33.1,2011,Adults,31.84,PC,Low,Poor
7837,6,28.5,2015,Kids,29.54,PC,Low,Good
7838,15,14.9,2017,Kids,22.31,Mobile,Low,Average
7839,15,46.2,2021,Adults,53.85,PlayStation,High,Average
7840,9,29.8,2015,Adults,31.98,Nintendo Switch,Low,Good
7841,5,30.0,2022,Teens,54.42,Xbox,Ultra,Average
7842,21,22.6,2016,Adults,32.14,Mobile,Ultra,Good
7843,21,40.9,2016,Kids,59.15,Xbox,Ultra,Excellent
7844,29,28.6,2021,All Ages,47.74,PC,Low,Good
7845,35,27.9,2012,Kids,43.8,Nintendo Switch,Low,Average
7846,14,28.6,2022,Kids,20.41,Xbox,Low,Average
7847,17,26.9,2022,Teens,20.73,PlayStation,High,Poor
7848,25,37.3,2020,Kids,42.07,Mobile,Low,Poor
7849,27,31.9,2017,Teens,53.87,Nintendo Switch,Ultra,Excellent
7850,28,41.2,2022,All Ages,45.01,PlayStation,Ultra,Poor
7851,34,29.7,2012,Kids,36.46,Nintendo Switch,Ultra,Average
7852,22,44.9,2016,All Ages,59.1,PlayStation,Low,Average
7853,36,25.0,2016,Adults,20.41,PC,Medium,Poor
7854,2,36.3,2018,Kids,34.35,Mobile,Low,Average
7855,23,25.9,2012,All Ages,39.37,Xbox,Medium,Poor
7856,26,33.3,2010,All Ages,44.71,PC,Medium,Excellent
7857,30,35.0,2017,All Ages,51.92,PlayStation,High,Excellent
7858,1,18.4,2014,All Ages,24.47,Xbox,Low,Average
7859,14,34.3,2016,All Ages,44.91,Nintendo Switch,High,Good
7860,6,30.2,2019,Adults,39.75,PlayStation,Ultra,Average
7861,6,21.1,2017,All Ages,23.52,Nintendo Switch,Ultra,Poor
7862,18,16.0,2017,All Ages,27.76,Xbox,Ultra,Good
7863,7,38.2,2019,Teens,49.68,PC,Medium,Excellent
7864,29,38.9,2018,Teens,42.96,Nintendo Switch,High,Average
7865,32,38.9,2014,Kids,49.69,Mobile,Medium,Good
7866,23,38.2,2011,Adults,47.57,PlayStation,Ultra,Average
7867,30,24.7,2013,All Ages,21.35,PC,High,Excellent
7868,16,18.9,2020,All Ages,22.1,Mobile,High,Excellent
7869,23,26.7,2016,All Ages,25.63,Xbox,Low,Average
7870,1,27.5,2018,Teens,24.55,PC,Medium,Excellent
7871,30,23.8,2013,Kids,39.34,PlayStation,High,Average
7872,39,19.5,2018,Adults,31.28,Xbox,Low,Poor
7873,29,14.6,2020,Teens,24.92,Nintendo Switch,Ultra,Good
7874,21,24.7,2019,All Ages,25.02,Nintendo Switch,Ultra,Good
7875,18,38.4,2023,Kids,40.17,Xbox,Low,Good
7876,26,18.2,2011,Kids,29.58,PC,Medium,Poor
7877,1,23.6,2018,Adults,21.05,Xbox,High,Average
7878,19,21.2,2016,Adults,23.85,Mobile,Ultra,Poor
7879,19,31.1,2011,All Ages,38.22,Xbox,High,Excellent
7880,33,25.9,2013,Teens,23.54,PlayStation,High,Excellent
7881,28,27.0,2019,Adults,30.6,Xbox,Ultra,Poor
7882,17,37.0,2019,Kids,38.79,Mobile,Low,Poor
7883,33,26.4,2022,Kids,25.53,Mobile,Ultra,Poor
7884,9,37.3,2023,Teens,58.43,PlayStation,Medium,Good
7885,39,30.0,2018,Adults,35.0,PlayStation,Medium,Average
7886,28,25.1,2022,All Ages,46.09,Mobile,Low,Good
7887,4,36.1,2010,Teens,38.21,Mobile,High,Average
7888,30,18.8,2019,Adults,22.6,PC,High,Poor
7889,4,30.7,2015,Teens,48.36,PlayStation,Low,Average
7890,27,33.4,2016,Kids,49.49,PlayStation,Ultra,Poor
7891,5,42.9,2019,Adults,50.41,PC,Medium,Average
7892,25,25.8,2018,All Ages,24.67,PlayStation,Low,Poor
7893,9,37.0,2020,Teens,48.76,Nintendo Switch,Low,Excellent
7894,24,29.1,2017,Kids,53.87,PC,Low,Poor
7895,27,36.5,2014,All Ages,47.63,Mobile,Low,Excellent
7896,9,20.6,2010,Teens,39.3,Mobile,Ultra,Poor
7897,34,32.1,2011,All Ages,46.52,Mobile,Ultra,Good
7898,30,37.5,2010,Kids,55.37,Nintendo Switch,High,Good
7899,32,40.7,2017,All Ages,53.65,Mobile,Low,Good
7900,18,27.6,2022,Teens,45.42,PC,Low,Good
7901,26,29.2,2014,Kids,45.88,Nintendo Switch,Medium,Poor
7902,10,32.4,2019,Kids,59.36,Xbox,Medium,Excellent
7903,37,27.3,2014,Adults,37.12,PC,Ultra,Excellent
7904,4,30.8,2020,Kids,37.96,Nintendo Switch,High,Excellent
7905,38,23.0,2015,All Ages,38.63,Nintendo Switch,Low,Poor
7906,37,29.5,2020,Teens,55.01,Xbox,Medium,Good
7907,33,29.5,2019,Kids,24.06,Mobile,Medium,Average
7908,10,25.2,2014,Kids,32.72,Nintendo Switch,Ultra,Average
7909,6,29.4,2014,Kids,34.8,Mobile,High,Excellent
7910,32,33.5,2011,Adults,42.73,PlayStation,Ultra,Good
7911,18,33.0,2018,Adults,37.32,Nintendo Switch,Ultra,Good
7912,35,31.1,2020,Adults,32.43,Xbox,High,Good
7913,8,31.7,2018,Teens,52.07,PC,High,Average
7914,36,21.3,2018,Teens,40.51,Nintendo Switch,Medium,Good
7915,20,26.1,2011,Kids,30.13,PC,Medium,Poor
7916,8,21.5,2011,Adults,37.37,Mobile,High,Excellent
7917,6,18.1,2018,Kids,25.47,Xbox,Medium,Poor
7918,10,41.4,2016,Teens,55.77,Xbox,Medium,Excellent
7919,20,22.6,2022,Teens,38.04,PC,Medium,Excellent
7920,24,31.3,2023,Kids,37.39,PlayStation,Low,Good
7921,22,36.0,2019,Adults,38.22,Xbox,Low,Poor
7922,18,27.2,2012,Adults,45.07,PlayStation,Ultra,Good
7923,12,40.2,2023,Teens,47.89,PlayStation,Medium,Poor
7924,23,28.0,2017,Adults,25.99,Xbox,High,Excellent
7925,21,36.8,2016,Teens,41.92,Mobile,Low,Good
7926,25,38.1,2021,Adults,39.24,Xbox,Medium,Excellent
7927,1,32.1,2023,Kids,58.23,Xbox,Medium,Poor
7928,9,32.8,2016,Kids,58.7,Mobile,Medium,Excellent
7929,17,30.9,2016,Adults,30.09,Nintendo Switch,High,Good
7930,16,35.2,2014,Kids,56.43,Mobile,High,Average
7931,23,22.2,2015,Kids,39.5,Nintendo Switch,High,Average
7932,26,45.8,2019,Teens,55.66,PC,High,Good
7933,8,27.1,2018,Kids,40.56,Mobile,High,Average
7934,8,22.8,2020,Kids,24.05,PlayStation,Medium,Average
7935,5,20.1,2017,Adults,31.19,Xbox,Low,Excellent
7936,9,25.9,2018,Teens,26.09,PC,High,Average
7937,20,22.5,2013,All Ages,34.9,PC,Medium,Poor
7938,28,19.4,2022,Kids,31.55,Nintendo Switch,High,Poor
7939,37,33.0,2014,All Ages,45.41,PlayStation,Medium,Average
7940,34,18.2,2016,Kids,31.05,PC,Medium,Poor
7941,32,26.8,2019,All Ages,33.99,Xbox,Low,Excellent
7942,10,29.8,2023,Kids,45.9,PlayStation,Medium,Poor
7943,23,38.9,2020,Adults,43.9,PlayStation,Low,Excellent
7944,24,35.6,2018,Adults,54.77,PC,Medium,Excellent
7945,38,22.8,2020,Teens,20.69,Mobile,Medium,Excellent
7946,16,27.0,2020,All Ages,26.32,Xbox,Low,Good
7947,3,30.4,2014,All Ages,38.88,PlayStation,High,Average
7948,12,20.9,2015,Kids,32.95,PC,Ultra,Average
7949,29,16.7,2015,Adults,25.91,Mobile,Low,Average
7950,8,38.7,2011,Kids,53.54,PC,Medium,Poor
7951,5,34.7,2015,Teens,51.01,Mobile,High,Good
7952,18,14.7,2015,Kids,22.02,Xbox,Low,Poor
7953,10,37.5,2016,Adults,56.15,PlayStation,Low,Average
7954,9,19.9,2017,Teens,35.76,PC,Low,Average
7955,9,15.2,2019,Adults,24.21,Nintendo Switch,Ultra,Poor
7956,5,42.3,2019,Adults,57.27,PC,High,Good
7957,3,27.6,2015,Kids,20.27,Nintendo Switch,Low,Excellent
7958,34,23.1,2011,Teens,24.06,Mobile,Medium,Good
7959,22,22.0,2015,Kids,27.01,PlayStation,High,Average
7960,19,32.9,2011,Kids,54.33,PC,Low,Excellent
7961,0,35.5,2020,All Ages,55.97,Mobile,Low,Average
7962,0,25.2,2019,All Ages,33.47,PC,Low,Average
7963,12,19.9,2014,All Ages,21.87,Nintendo Switch,Medium,Poor
7964,7,40.7,2020,Adults,54.52,Mobile,High,Average
7965,28,34.4,2010,Teens,52.34,Nintendo Switch,Medium,Average
7966,31,34.0,2020,Teens,55.82,PlayStation,High,Poor
7967,20,29.3,2015,All Ages,32.59,Nintendo Switch,Ultra,Excellent
7968,25,28.2,2011,All Ages,37.93,Nintendo Switch,Medium,Poor
7969,14,29.0,2016,Teens,37.33,PlayStation,High,Average
7970,22,26.8,2010,All Ages,34.12,Nintendo Switch,Medium,Good
7971,23,31.8,2015,All Ages,42.16,Xbox,Low,Excellent
7972,14,35.8,2010,Adults,58.54,PlayStation,Medium,Poor
7973,0,28.6,2010,Kids,42.97,Mobile,Medium,Good
7974,37,26.2,2012,Kids,29.16,Xbox,Medium,Good
7975,4,31.8,2014,All Ages,37.94,PC,High,Poor
7976,6,28.8,2015,Adults,25.09,PC,Medium,Excellent
7977,9,22.1,2018,Adults,22.08,PC,High,Average
7978,24,40.5,2020,All Ages,58.53,Xbox,Medium,Good
7979,30,29.9,2022,All Ages,52.06,Nintendo Switch,Medium,Good
7980,10,17.4,2012,Adults,23.64,Nintendo Switch,High,Excellent
7981,26,35.9,2013,Adults,59.56,Nintendo Switch,Ultra,Average
7982,25,35.1,2017,Teens,37.78,Nintendo Switch,Low,Average
7983,12,27.2,2014,Adults,40.71,Nintendo Switch,Low,Good
7984,35,30.3,2010,Teens,47.86,Nintendo Switch,Ultra,Average
7985,0,32.1,2022,Adults,46.44,Xbox,Ultra,Good
7986,10,26.4,2011,Adults,47.56,PlayStation,High,Excellent
7987,37,31.9,2021,Adults,41.48,PC,High,Poor
7988,4,34.3,2015,Teens,44.0,Nintendo Switch,Medium,Poor
7989,4,25.5,2022,All Ages,37.0,PlayStation,Ultra,Good
7990,0,33.6,2022,Adults,48.07,Mobile,High,Average
7991,28,43.2,2015,Teens,54.92,Nintendo Switch,Medium,Poor
7992,9,34.8,2019,All Ages,58.22,PlayStation,Low,Average
7993,28,40.1,2011,Teens,50.66,Mobile,Medium,Excellent
7994,23,34.7,2013,Kids,39.09,Nintendo Switch,Medium,Poor
7995,18,14.3,2011,Teens,22.97,PC,High,Good
7996,15,40.9,2014,All Ages,55.25,Mobile,High,Average
7997,26,20.3,2018,Adults,33.63,Xbox,High,Poor
7998,34,28.2,2010,Kids,23.61,Xbox,Low,Poor
7999,16,31.1,2016,Teens,34.41,PC,Medium,Excellent
8000,9,36.9,2023,Kids,59.03,PC,High,Poor
8001,6,20.6,2010,Adults,35.83,Mobile,Medium,Good
8002,14,23.3,2018,All Ages,22.38,Xbox,Low,Average
8003,20,25.5,2014,Adults,25.14,Nintendo Switch,Low,Average
8004,20,36.6,2010,Kids,36.23,PC,Ultra,Excellent
8005,24,25.2,2021,Teens,36.3,PlayStation,Low,Excellent
8006,38,27.5,2021,Teens,29.92,Mobile,Low,Good
8007,31,39.6,2023,Adults,53.7,PC,Medium,Good
8008,7,31.0,2023,Kids,40.63,Nintendo Switch,High,Good
8009,0,41.0,2012,Adults,46.2,Nintendo Switch,Ultra,Average
8010,4,13.8,2020,Teens,25.63,PC,High,Average
8011,6,21.6,2012,All Ages,23.31,Nintendo Switch,High,Good
8012,37,28.5,2020,All Ages,51.54,PlayStation,Low,Excellent
8013,21,24.3,2019,All Ages,35.84,PlayStation,Medium,Excellent
8014,26,28.1,2023,All Ages,39.92,PlayStation,High,Average
8015,25,30.4,2015,Teens,49.2,Mobile,Low,Good
8016,33,31.8,2018,Kids,39.64,Xbox,Ultra,Good
8017,21,27.0,2016,All Ages,31.09,Xbox,Low,Good
8018,14,37.3,2015,Kids,44.95,Nintendo Switch,Medium,Excellent
8019,3,29.6,2019,Kids,43.7,Xbox,Low,Average
8020,21,25.2,2018,Adults,26.83,PlayStation,Ultra,Poor
8021,11,33.9,2011,Adults,59.38,Nintendo Switch,High,Excellent
8022,10,39.6,2022,Teens,58.97,Xbox,Medium,Excellent
8023,10,35.1,2023,Kids,32.01,PC,High,Average
8024,17,22.6,2016,All Ages,32.43,Xbox,High,Good
8025,9,41.4,2013,Teens,57.76,PlayStation,Medium,Average
8026,31,34.2,2021,Adults,36.01,Mobile,Low,Excellent
8027,29,27.2,2016,Adults,47.42,Nintendo Switch,High,Good
8028,1,43.5,2017,All Ages,52.84,Mobile,Medium,Average
8029,34,30.5,2012,Adults,33.36,Mobile,Medium,Excellent
8030,25,23.1,2016,Adults,26.02,Xbox,Medium,Poor
8031,8,33.6,2016,Kids,40.36,Mobile,Ultra,Average
8032,24,34.5,2017,Kids,43.02,Mobile,Ultra,Average
8033,4,30.1,2018,All Ages,40.21,Xbox,Low,Poor
8034,31,21.3,2019,Kids,34.94,Mobile,Medium,Good
8035,8,31.3,2016,Teens,39.96,PlayStation,Low,Excellent
8036,16,24.7,2011,Kids,30.68,PlayStation,Ultra,Good
8037,28,35.6,2014,Adults,44.97,Nintendo Switch,Medium,Good
8038,13,19.1,2020,Teens,27.16,Nintendo Switch,High,Good
8039,16,34.5,2021,Adults,52.36,PlayStation,Ultra,Average
8040,33,23.5,2011,Teens,37.78,PC,Medium,Average
8041,13,27.3,2017,Adults,24.3,Nintendo Switch,Medium,Average
8042,34,21.4,2019,All Ages,34.84,Nintendo Switch,High,Good
8043,22,27.4,2013,Kids,34.34,PC,High,Good
8044,29,30.3,2017,All Ages,59.7,Nintendo Switch,Medium,Good
8045,25,27.8,2015,Teens,20.37,Mobile,Ultra,Excellent
8046,16,28.5,2019,Teens,24.54,PC,Medium,Excellent
8047,30,16.7,2019,Teens,28.47,PC,Low,Good
8048,12,35.7,2017,Kids,43.91,Mobile,Ultra,Good
8049,36,31.5,2015,Adults,50.21,PlayStation,Ultra,Poor
8050,8,32.1,2014,Kids,38.93,Mobile,Low,Excellent
8051,25,42.2,2012,All Ages,48.74,Nintendo Switch,High,Average
8052,13,34.6,2011,All Ages,37.92,PC,Medium,Good
8053,7,37.6,2016,Kids,52.72,Xbox,Medium,Good
8054,39,42.1,2012,Adults,56.92,PlayStation,Low,Average
8055,33,13.1,2013,Adults,25.35,Mobile,High,Good
8056,11,24.2,2019,Adults,29.83,PC,High,Poor
8057,20,26.5,2017,Adults,20.42,Nintendo Switch,Medium,Good
8058,9,35.3,2011,Kids,41.36,Nintendo Switch,Low,Good
8059,36,31.3,2013,All Ages,52.54,PC,Low,Average
8060,15,25.6,2020,Kids,22.16,Xbox,Ultra,Excellent
8061,19,46.7,2010,Kids,57.06,PC,High,Average
8062,16,28.7,2021,Kids,50.58,PlayStation,High,Poor
8063,36,43.7,2011,Adults,52.04,PlayStation,Low,Excellent
8064,6,23.2,2013,Adults,33.38,Nintendo Switch,High,Poor
8065,31,18.8,2011,Kids,24.01,Xbox,High,Excellent
8066,14,23.8,2022,Teens,38.77,Xbox,Ultra,Excellent
8067,26,31.6,2017,Adults,26.39,PlayStation,Medium,Excellent
8068,28,36.8,2010,Kids,51.2,PC,Low,Average
8069,32,24.0,2021,Kids,22.56,PC,Medium,Excellent
8070,4,34.2,2013,All Ages,59.59,Mobile,Low,Poor
8071,24,44.5,2022,Adults,55.95,PC,Medium,Average
8072,15,19.6,2014,All Ages,24.14,PC,Ultra,Poor
8073,37,18.2,2015,Teens,25.49,Nintendo Switch,High,Average
8074,17,31.9,2020,Teens,29.02,Xbox,Medium,Poor
8075,25,31.3,2020,Kids,26.47,PC,Low,Average
8076,38,26.2,2012,Adults,22.93,Xbox,Medium,Poor
8077,22,24.5,2018,All Ages,25.41,Mobile,Medium,Good
8078,38,19.8,2022,Teens,32.3,Xbox,Medium,Good
8079,21,37.2,2020,All Ages,53.0,PlayStation,High,Average
8080,17,33.8,2019,All Ages,33.91,PC,Ultra,Excellent
8081,39,17.1,2012,Kids,23.37,Nintendo Switch,Low,Average
8082,9,34.6,2015,Adults,33.71,Xbox,Medium,Poor
8083,4,42.6,2017,Kids,53.43,Mobile,Low,Average
8084,27,22.8,2023,Kids,26.29,PlayStation,Low,Excellent
8085,17,18.6,2021,Adults,31.48,Mobile,Ultra,Excellent
8086,27,31.4,2016,All Ages,31.05,Nintendo Switch,High,Excellent
8087,5,15.3,2018,Teens,21.69,PC,Low,Excellent
8088,7,35.7,2018,Teens,37.53,PlayStation,Low,Poor
8089,20,25.3,2015,Kids,37.25,PlayStation,High,Average
8090,30,24.6,2022,Adults,23.34,PlayStation,Medium,Average
8091,5,14.2,2019,Teens,21.82,PC,Medium,Poor
8092,21,27.0,2011,Teens,31.28,PlayStation,Low,Good
8093,24,20.4,2016,Adults,26.96,Nintendo Switch,High,Good
8094,7,37.4,2012,Teens,59.79,PlayStation,High,Average
8095,13,23.5,2023,All Ages,28.88,Mobile,Medium,Excellent
8096,10,29.2,2010,All Ages,50.16,PlayStation,Low,Good
8097,22,27.2,2013,Adults,31.47,PC,Medium,Excellent
8098,21,22.8,2012,Kids,34.44,Xbox,High,Average
8099,3,34.4,2010,All Ages,46.66,PlayStation,Ultra,Average
8100,19,34.5,2016,Teens,58.44,PC,Medium,Excellent
8101,36,45.7,2012,Kids,54.84,PlayStation,High,Excellent
8102,39,24.9,2023,Teens,26.1,Xbox,Low,Good
8103,25,32.4,2011,Teens,33.86,Nintendo Switch,Ultra,Poor
8104,10,35.8,2019,Teens,58.65,PlayStation,Medium,Excellent
8105,9,44.1,2018,Teens,59.8,PlayStation,Medium,Average
8106,18,23.5,2016,All Ages,28.29,Mobile,Ultra,Good
8107,18,25.2,2010,Kids,40.56,PlayStation,Low,Good
8108,15,45.2,2014,Teens,53.9,PlayStation,Low,Average
8109,16,31.2,2010,Adults,26.54,Mobile,Ultra,Excellent
8110,22,20.5,2017,Teens,33.82,PC,High,Good
8111,3,37.9,2020,All Ages,56.57,PlayStation,High,Excellent
8112,3,15.6,2019,Teens,22.72,Mobile,Low,Excellent
8113,25,24.7,2013,Kids,24.15,PC,Low,Good
8114,15,27.0,2017,All Ages,35.37,Mobile,Ultra,Good
8115,8,41.3,2020,Kids,55.96,Mobile,Medium,Excellent
8116,21,29.7,2016,Adults,24.93,PC,Medium,Average
8117,37,29.2,2011,Adults,53.64,PlayStation,Low,Poor
8118,7,31.5,2016,Teens,47.16,Nintendo Switch,High,Poor
8119,11,18.2,2017,All Ages,23.63,Mobile,High,Poor
8120,6,13.2,2018,Adults,22.57,Xbox,Ultra,Poor
8121,0,31.7,2011,All Ages,34.8,PC,Low,Excellent
8122,19,31.9,2023,Kids,51.75,PC,Ultra,Good
8123,26,27.3,2022,Teens,48.02,Nintendo Switch,High,Good
8124,30,21.0,2014,All Ages,41.23,PlayStation,Low,Good
8125,0,31.8,2013,Kids,35.49,PC,Low,Good
8126,21,25.9,2017,Teens,24.83,PC,Low,Poor
8127,28,32.5,2017,Kids,31.26,Nintendo Switch,High,Good
8128,28,37.3,2022,All Ages,37.1,Xbox,Medium,Good
8129,38,32.4,2012,Kids,37.97,Nintendo Switch,Ultra,Excellent
8130,23,25.3,2015,All Ages,40.39,PlayStation,Ultra,Poor
8131,35,32.1,2015,Kids,31.04,Nintendo Switch,Low,Average
8132,28,21.1,2015,All Ages,38.46,Xbox,Ultra,Good
8133,8,32.9,2019,Adults,50.95,PlayStation,Ultra,Good
8134,16,18.7,2020,All Ages,28.37,PC,Low,Good
8135,29,31.9,2015,Kids,56.08,Nintendo Switch,Medium,Poor
8136,2,35.3,2011,Teens,44.34,PlayStation,Medium,Average
8137,15,21.2,2019,Teens,34.89,PC,Ultra,Poor
8138,22,34.6,2014,Adults,35.66,Mobile,Medium,Excellent
8139,39,40.1,2022,Adults,49.86,PlayStation,Medium,Good
8140,10,22.5,2018,All Ages,22.08,PlayStation,Medium,Good
8141,5,26.6,2013,Kids,30.22,Nintendo Switch,High,Excellent
8142,29,21.7,2016,All Ages,25.44,PC,Low,Average
8143,28,35.1,2015,All Ages,59.92,PlayStation,High,Excellent
8144,34,37.6,2023,Adults,54.14,Nintendo Switch,Medium,Average
8145,2,39.7,2010,Adults,52.98,PlayStation,Ultra,Excellent
8146,4,24.9,2010,Teens,37.4,PlayStation,Medium,Good
8147,25,15.2,2016,Adults,27.61,PC,High,Poor
8148,10,33.6,2021,Kids,32.37,Mobile,Low,Average
8149,32,42.1,2010,Teens,50.12,PC,Ultra,Average
8150,15,39.6,2015,Kids,54.48,Xbox,Medium,Poor
8151,19,18.2,2013,Kids,20.02,PC,Low,Poor
8152,20,31.1,2020,Adults,32.48,PC,High,Excellent
8153,39,22.2,2013,All Ages,25.58,Xbox,High,Good
8154,28,33.5,2010,Teens,42.59,Nintendo Switch,High,Good
8155,22,38.0,2018,Teens,43.22,Mobile,Medium,Average
8156,38,40.4,2019,Kids,59.94,PlayStation,High,Average
8157,10,26.1,2019,Adults,24.3,PlayStation,Medium,Average
8158,10,24.1,2014,All Ages,40.74,Mobile,High,Average
8159,26,19.4,2013,Teens,33.55,Mobile,High,Good
8160,16,20.0,2014,Adults,35.59,Xbox,High,Average
8161,20,29.4,2020,All Ages,35.14,PlayStation,Low,Average
8162,21,32.0,2011,Adults,57.01,PlayStation,Low,Poor
8163,39,44.5,2016,Kids,56.48,Xbox,Medium,Average
8164,28,19.7,2010,Kids,28.48,Mobile,Low,Poor
8165,28,27.6,2021,Teens,23.59,Xbox,Ultra,Poor
8166,32,30.5,2023,Adults,48.9,PlayStation,Ultra,Good
8167,26,27.9,2017,Teens,26.97,PlayStation,Ultra,Excellent
8168,25,47.5,2013,Teens,58.31,Xbox,Medium,Excellent
8169,7,15.2,2021,All Ages,24.28,Nintendo Switch,High,Average
8170,5,21.8,2020,All Ages,35.78,Mobile,Ultra,Poor
8171,33,22.8,2023,All Ages,39.3,PlayStation,Low,Good
8172,18,39.1,2015,Kids,44.43,Xbox,High,Good
8173,32,30.8,2012,Kids,48.31,Xbox,High,Poor
8174,2,31.6,2022,Adults,44.56,PC,Ultra,Excellent
8175,27,16.2,2014,Kids,27.44,PlayStation,Low,Poor
8176,25,22.2,2018,Adults,27.4,PlayStation,Medium,Good
8177,11,25.7,2016,Adults,38.21,Mobile,High,Excellent
8178,35,33.3,2013,Adults,56.27,Mobile,Low,Poor
8179,32,37.6,2023,Kids,54.43,Mobile,Low,Good
8180,34,17.1,2016,Adults,23.41,Nintendo Switch,Low,Poor
8181,3,39.6,2015,Adults,42.81,Mobile,Ultra,Poor
