user,item,rating,timestamp,feature,feature1
1,1796,3.68,2005.0,Fiction,Alan Dean Foster
3,1797,3.73,2006.0,Fiction,Alan Dean Foster
78,1798,4.22,2005.0,Fiction,Jeff Shaara
99,1799,3.87,2005.0,Fiction,Alan Dean Foster
45,1800,3.8,2006.0,Fiction,Alan Dean Foster
23,1801,4.31,2007.0,Fiction,Peter F. Hamilton
47,1802,3.49,2006.0,Fiction,Troy Denning
93,1803,3.88,2004.0,Fiction,Sean Stewart
71,1804,3.31,2003.0,Fiction,John Irving
74,1805,3.43,2006.0,Fiction,Amy Tan
72,1806,4.17,2003.0,Fiction,Silas House
73,1807,4.28,2003.0,Fiction,Terry Brooks
32,1808,4.03,2004.0,Self-Help,Robert Fulghum
58,1809,3.89,2006.0,Fiction,John Saul
62,1810,3.12,2006.0,Fiction,Jim Lehrer
35,1811,3.89,2005.0,Fiction,Lorna Landvik
77,1812,3.95,2004.0,Fiction,Alan Dean Foster
14,1813,3.61,2006.0,Fiction,Anne Tyler
97,1782,3.84,2005.0,Fiction,James Luceno
81,1814,4.18,2004.0,History,Barbara Wertheim Tuchman
59,1815,4.14,2005.0,Biography & Autobiography,Nick Webb
37,1816,3.82,2004.0,Biography & Autobiography,Mario Puzo
24,1817,4.07,2004.0,Fiction,Anne Rice
59,1818,4.12,2006.0,Fiction,Tess Gerritsen
1,1819,4.27,2006.0,Fiction,Drew Karpyshyn
35,1782,3.98,2007.0,Fiction,Timothy Zahn
36,1820,3.82,2006.0,Fiction,Troy Denning
53,1782,4.16,2006.0,Fiction,Ann Margaret Lewis;Helen Keier
27,1821,4.29,2005.0,Juvenile Fiction,CLAMP (Mangaka group)
75,1822,4.0,2004.0,Biography & Autobiography,Frederick Douglass;Harriet Jacobs
41,1823,3.79,2005.0,Fiction,Charlie Huston
88,1824,3.99,2006.0,Fiction,Charlie Huston
13,1825,3.6,1970.0,Fiction,Anne Tyler
23,1826,3.65,2005.0,Biography & Autobiography,Donald Trump
38,1827,3.65,2006.0,Biography & Autobiography,Harvey Pekar
31,1179,3.6,2006.0,Comics & Graphic Novels,Alex Irvine;Bob Kane
45,1828,3.63,2006.0,Fiction,John Irving
75,1829,4.04,2005.0,Fiction,Silas House
16,1830,3.9,2006.0,Fiction,Naomi Novik
69,1831,4.07,2006.0,Fiction,Charlie Huston
96,1832,3.9,2005.0,Fiction,Orson Scott Card
76,1833,3.54,2005.0,Fiction,Amanda Eyre Ward
30,1834,2.89,2007.0,Fiction,Gail Godwin
66,1835,3.97,2005.0,Fiction,Terry Brooks
44,1836,4.1,2007.0,Fiction,Terry Brooks
56,1837,4.28,2004.0,,CLAMP (Mangaka group)
26,1646,3.71,2006.0,Fiction,Joyce Carol Oates
67,1838,3.89,2007.0,Fiction,Richard K. Morgan
16,1839,4.28,2004.0,Amnesia,CLAMP (Mangaka group)
31,1840,4.31,2004.0,Graphic novels,CLAMP (Mangaka group)
78,1841,4.39,2005.0,Fiction,Noire
72,1842,3.93,2006.0,Fiction,Linda Howard
43,1843,3.46,2007.0,Fiction,John Saul
9,1844,4.03,2007.0,Psychology,Susan J. Jeffers
11,1845,3.98,2007.0,Fiction,Jillian Hunter
38,1846,4.24,2006.0,Fiction,Karen Traviss
36,1847,3.98,2006.0,Fiction,John Saul
75,1848,4.26,2006.0,Fiction,Terry Brooks
16,1849,3.85,2006.0,Fiction,Richard Adams
24,1850,4.54,2007.0,Performing Arts,J. W. Rinzler
89,1851,3.42,1996.0,Star trek fiction,Alan Dean Foster
46,1852,3.65,2006.0,Fiction,Alan Dean Foster
83,1853,3.69,2006.0,Fiction,Alan Dean Foster
7,1854,4.59,2012.0,Fiction,John Ronald Reuel Tolkien
13,1855,4.08,1999.0,,John Irving
67,1856,4.55,1987.0,History,Primo Levi
73,1857,4.39,1989.0,Auschwitz (Poland : Concentration camp),Primo Levi
12,330,3.83,1990.0,Cities and towns,Bill Bryson
49,1858,3.89,1991.0,,Robert Nye
86,1859,4.2,1994.0,Political fiction,Gore Vidal
83,1860,4.24,1996.0,"History, Modern",Eric J. Hobsbawm
75,1861,3.68,1997.0,Antisemitism,Daniel Jonah Goldhagen
65,1607,4.27,1998.0,Popular culture,David Foster Wallace
85,1862,3.87,2001.0,Misogyny,David Foster Wallace
88,1863,3.75,2001.0,Fiction,Mark Behr
71,1864,3.95,2000.0,Social Science,Malcolm Gladwell
56,1865,3.82,2003.0,Great Britain,Nicholas Murray
71,1866,3.98,2002.0,Education,David Sedaris
70,1867,4.39,2003.0,Apartheid,Nelson Mandela
30,1868,3.51,2003.0,London (England),Iain Banks
14,1869,4.0,2004.0,Botswana,Alexander McCall Smith
24,1870,4.08,1986.0,Adventure stories,Gillian Avery
79,1871,3.25,1987.0,Fiction,Valerie Parv
77,1872,3.25,1994.0,Fiction,Catherine George
83,1873,2.79,1995.0,Fiction,Valerie Parv
67,1874,2.33,1987.0,Fiction,Tessa Kay
27,1875,3.72,2004.0,Fiction,Jane Porter
99,1876,3.42,2007.0,Fiction,Annie West
30,1877,3.0,2000.0,Fiction,Sandra Steffen
13,1878,3.06,2001.0,Fiction,Teresa Southwick
92,1879,4.0,2000.0,Fiction,Joanna Wayne
92,1880,3.95,2004.0,Fiction,Susan Mallery
16,1881,3.73,2005.0,Fiction,Christine Rimmer
67,1882,3.52,2002.0,Fiction,Laura Caldwell
39,1883,3.66,2004.0,Fiction,Wendy Markham
21,1884,3.66,2004.0,Fiction,Sarah Mlynowski
12,1885,3.57,2004.0,Fiction,Merline Lovelace
16,1886,3.8,2005.0,Fiction,Mary Burton
64,1887,3.67,2005.0,Fiction,Marilyn Pappano
63,1888,3.85,2006.0,Fiction,Debra Cowan
36,1889,4.11,2006.0,Fiction,Nora Roberts
3,1890,3.81,2006.0,Fiction,Nora Roberts
51,1891,3.91,2006.0,Fiction,Nora Roberts
9,1892,4.12,1995.0,Fiction,Mary McBride
67,1893,3.26,1997.0,Fiction,Elizabeth Mayne
7,1894,3.66,2001.0,Fiction,Cheryl St. John
38,1895,4.22,1997.0,Fiction,Cait London
86,1896,3.76,2001.0,Man-woman relationships,Nora Roberts
6,1897,3.74,1992.0,Fiction,Nora Roberts
72,1898,3.95,2001.0,Fiction,Betty Neels
73,1899,3.72,2004.0,Fiction,Meredith Fletcher
23,1900,4.1,2002.0,Fiction,Warren Murphy;Richard Sapir
49,1901,3.87,1997.0,Fiction,James Axler
51,1902,3.87,1998.0,Fiction,James Axler
50,1903,3.88,2006.0,Fiction,James Axler
19,1904,3.59,2005.0,Fiction,Leslie Kelly
89,1905,3.3,2005.0,Fiction,Anna Adams
72,1906,3.63,2005.0,Fiction,Melinda Curtis
58,1907,4.11,2006.0,Fiction,Brenda Novak
46,1908,3.32,1996.0,Fiction,Ann Major
35,1909,4.12,2002.0,Fiction,Cait London
29,1910,3.24,2002.0,Fiction,Kristi Gold
44,1911,3.49,2005.0,Fiction,Heidi Betts
62,1912,3.41,2006.0,Fiction,Heidi Betts
76,1913,3.38,2007.0,Fiction,Heidi Betts
42,1914,3.98,2006.0,Fiction,Elizabeth Lowell
65,1915,4.07,2006.0,Fiction,Brenda Joyce
5,1916,3.87,2006.0,Fiction,Jayne Ann Krentz
1,1917,4.0,2006.0,Fiction,Tess Gerritsen
24,1918,3.77,1993.0,Fiction,Jennifer Crusie
77,1919,3.78,2007.0,Fiction,Elizabeth Lowell
35,1920,3.25,2006.0,Fiction,Julie Kenner
16,1921,4.02,2004.0,Fiction,P. C. Cast
97,1922,3.78,2005.0,Fiction,Mercedes Lackey;Tanith Lee;C. E. Murphy
43,1923,4.14,2005.0,Fiction,P. C. Cast
71,1924,3.91,2006.0,Fiction,Caitlin Brennan
44,1925,3.09,1994.0,Fiction,Jennifer Crusie
18,1926,3.85,2003.0,Fiction,Georgette Heyer
8,1927,4.11,2004.0,Fiction,Georgette Heyer
69,1928,3.57,2006.0,Fiction,Barbara Bretton;Emilie Rose;Isabel Sharpe
57,1929,3.81,1998.0,Fiction,Loree Lough
95,1930,3.32,2005.0,Fiction,Chris Manby
64,1931,3.8,2006.0,Social Science,Joe Miller
20,1932,3.37,2006.0,Fiction,Richard Powers
52,1933,3.67,1998.0,Fiction,Jostein Gaarder;Anne Born
47,1934,3.86,2007.0,Fiction,Leonard Michaels
23,1935,3.95,2006.0,Literary Collections,John McPhee
84,1936,3.68,2006.0,Social Science,Thomas L. Friedman
32,1937,3.39,2006.0,Biography & Autobiography,Jonathan Franzen
7,1938,3.71,2004.0,Juvenile Fiction,Polly Horvath
35,1939,4.16,1988.0,Fiction,Isaac Bashevis Singer
9,1940,3.63,1952.0,Fiction,Bernard Malamud
94,1941,4.17,1988.0,Fiction,Isaac Bashevis Singer
39,1942,4.22,1994.0,Literary Collections,John McPhee
89,841,4.37,1982.0,Fiction,Isaac Bashevis Singer
42,1943,4.15,1986.0,Biography & Autobiography,John McPhee
67,1944,4.24,1990.0,Nature,John McPhee
31,1945,3.86,1991.0,Fiction,Carlos Fuentes
6,1946,4.22,1991.0,Nature,John McPhee
98,1947,4.17,1994.0,Science,John McPhee
44,1948,3.86,1996.0,Fiction,Isaac Bashevis Singer
35,1949,4.0,1997.0,Fiction,Deborah Eisenberg
36,1950,4.17,1997.0,Poetry,Mina Loy
17,1951,4.15,1997.0,Poetry,Seamus Heaney
67,1952,3.58,1999.0,Fiction,Paul LaFarge
6,1953,4.0,2003.0,Fiction,Bernard Malamud
64,1954,3.91,2000.0,Poetry,Virgil
79,1955,4.01,2000.0,Drama,Aeschylus;Ted Hughes
11,818,4.32,2002.0,Fiction,Fyodor Dostoevsky
19,1956,3.94,2002.0,Family & Relationships,Anthony E. Wolf
17,1957,4.43,2004.0,Poetry,Federico García Lorca;Christopher Maurer;Catherine Brown
67,1958,3.83,2002.0,History,Stephen Kinzer
36,1959,4.25,2005.0,Fiction,Marguerite Yourcenar;Grace Frick
61,1960,3.95,2004.0,Fiction,Bernard Malamud
14,1961,4.45,2005.0,Poetry,Pablo Neruda;Ilan Stavans
16,1962,3.87,2005.0,Fiction,Joan Didion
81,1963,4.16,1957.0,Fiction,Isaac Bashevis Singer
20,1964,3.73,2006.0,Fiction,Dale Peck
72,1965,3.85,2017.0,Poetry,Virgil
6,1966,4.0,2006.0,Fiction,Yasunari Kawabata;Lane Dunlop;J. Martin Holman
81,1967,3.91,2007.0,Fiction,Jostein Gaarder
4,1968,4.4,1971.0,Short stories,Flannery O'Connor
57,1969,4.28,1997.0,Fiction,Samuel Beckett
54,1630,4.43,1999.0,Fiction,Cormac McCarthy
41,1970,4.14,2007.0,Biography & Autobiography,Arnold Rampersad
0,1971,4.42,2001.0,Fiction,graf Leo Tolstoy;Louise Maude
53,1972,4.46,2019.0,,Najīb Mahfūz;Ṣabrī Ḥāfiẓ
30,664,4.33,2002.0,Literary Collections,George Orwell
75,1973,3.92,2006.0,Literary Criticism,Edward W. Saïd
6,1974,4.07,2007.0,Botswana,Alexander McCall Smith
56,1975,4.06,2006.0,Botswana,Alexander McCall Smith
16,1976,3.83,2005.0,Comics & Graphic Novels,Charles Burns
48,1977,4.2,1997.0,Biography & Autobiography,Maya Angelou
89,1978,3.72,2006.0,Psychology,Tom Hunt
66,1979,4.07,1966.0,True Crime,Truman Capote
25,1980,3.99,2003.0,Cooking,Francine Segan
94,1981,3.67,1998.0,Fiction,Jonathan Lethem
20,1982,3.36,1999.0,Fiction,Susan Minot
76,1983,4.07,1998.0,Fiction,Norman Mailer
29,1085,4.26,1999.0,Biography & Autobiography,Hermione Lee
9,1984,4.09,2011.0,,Kay Redfield Jamison
25,1985,3.89,1998.0,Photography,Jodi Cobb;Ian Buruma
50,1986,3.9,1998.0,Drama,James Baldwin
65,1987,4.25,1998.0,Fiction,James Baldwin
5,1988,3.69,1998.0,Fiction,Walker Percy
71,1989,3.87,2000.0,Fiction,Jeanette Winterson
98,1990,4.03,2006.0,Biography & Autobiography,Andrew Delbanco
27,1991,3.68,1997.0,Fiction,Kaye Gibbons
47,1992,3.92,2005.0,Social Science,Suketu Mehta
81,1993,3.47,2000.0,Fiction,Bret Easton Ellis
95,706,3.76,2000.0,FICTION,Zadie Smith
96,707,3.15,2003.0,Fiction,Zadie Smith
3,1994,4.09,1999.0,Medical,Oliver W. Sacks
6,1995,3.81,2004.0,Biography & Autobiography,Paul Hendrickson
58,1996,3.94,2000.0,Fiction,Nathan Englander
95,1997,3.87,1998.0,Fiction,Edwidge Danticat
24,1998,3.92,2002.0,Biography & Autobiography,Joseph J. Ellis
18,1999,3.67,2000.0,Fiction,Eliza Minot
98,2000,4.15,2000.0,History,Fred Anderson
70,2001,4.13,2006.0,Fiction,Cormac McCarthy
90,2002,3.8,1999.0,Fiction,Philip Roth
71,2003,3.99,2001.0,Fiction,Alice Munro
71,2004,4.03,2005.0,Social Science,David K. Shipler
19,2005,4.05,2003.0,History,Richard Rhodes
52,2006,4.07,2000.0,Vice-Presidents,Gore Vidal
19,2007,4.11,2006.0,Biography & Autobiography,Mark Stevens;Annalyn Swan
41,2008,3.96,2002.0,Fiction,Katherine Dunn
9,2009,4.14,2006.0,Art,Richard Rhodes
96,2010,3.91,2005.0,Travel,Robert D. Kaplan
38,2011,4.24,2002.0,Political Science,Edward S. Herman;Noam Chomsky
3,1591,4.32,2005.0,Art,Alex Ross
37,2012,4.38,2003.0,Art,Charles M. Schulz
17,2013,3.8,2006.0,Comics & Graphic Novels,Craig Thompson
23,2014,3.94,2004.0,Fiction,Fyodor Dostoyevsky
46,2015,4.15,2007.0,Fiction,Fyodor Mikhailovich Dostoevsky;Fyodor Dostoyevsky
7,2016,3.56,2001.0,Fiction,Michael Ondaatje
97,2017,4.27,1978.0,United States,John Cheever
98,2018,4.06,2001.0,Fiction,David Mitchell
80,2019,4.14,2001.0,Fiction,William Somerset Maugham
18,2020,3.76,2001.0,Fiction,Ha Jin
65,2021,4.1,2000.0,Travel,Eric Hansen
26,2022,3.67,1993.0,Fiction,Donald Antrim
7,2023,4.0,1987.0,Intellectual disability facilities,James Hogg;Peter J. Mittler
28,2024,3.65,2004.0,Fiction,John Banville
8,2025,3.93,2006.0,Fiction,Philip Caputo
63,2026,3.42,2002.0,Language Arts & Disciplines,Nicholson Baker
97,2027,3.65,2001.0,Fiction,Kōbō Abe
92,2028,3.56,2001.0,Fiction,Kōbō Abe
10,2029,3.77,2003.0,Fiction,Kobo Abe;Kōbō Abe
13,2030,3.92,2001.0,Fiction,Eric Ambler
97,2031,3.92,2002.0,Fiction,Eric Ambler
81,2032,3.74,2004.0,Fiction,Eric Ambler
14,2033,4.19,2003.0,Fiction,Gore Vidal
76,2034,3.42,2003.0,Fiction,Ann Packer
39,2035,3.62,2006.0,Fiction,Bret Easton Ellis
60,2036,4.25,2006.0,History,Mark Mazower
33,2037,4.13,2002.0,Fiction,Halldór Laxness
78,2038,3.79,2002.0,Fiction,Halldor Kiljan Laxness
97,1136,4.07,1998.0,Fiction,Oscar Wilde
7,2039,4.41,1998.0,France,Marcel Proust
78,2040,4.31,1998.0,Fiction,Marcel Proust
2,2041,3.72,1998.0,Travel,David Roberts;Jon Krakauer
52,1026,4.36,1992.0,Fiction,Marcel Proust
14,2042,4.23,2001.0,Poetry,Billy Collins
96,2043,4.17,2003.0,Poetry,Billy Collins
85,2044,4.17,2007.0,Poetry,Billy Collins
13,2045,3.98,2001.0,Fiction,Solomon Jones
5,1147,3.76,2001.0,Fiction,Charles Dickens
72,2046,3.85,1994.0,Fiction,Thomas Hardy
83,2047,3.86,2001.0,Fiction,Edith Wharton
68,2048,4.24,2001.0,Philosophy,Aristotle
74,2049,3.76,2001.0,Biography & Autobiography,Adam Gopnik
72,2050,4.03,2002.0,Biography & Autobiography,Ruth Reichl
96,924,3.98,2002.0,Fiction,Charles Dickens
26,2051,4.16,2002.0,Fiction,Wallace Stegner
44,2052,4.21,2002.0,Poetry,Thomas Stearns Eliot
48,2053,3.72,2006.0,Art,Jonathan Harr
96,2054,3.83,1876.0,Fiction,George Eliot
62,2055,4.06,2001.0,Gardening,Michael Pollan
57,2056,4.07,2002.0,History,Margaret MacMillan
44,1149,4.11,2002.0,Fiction,graf Leo Tolstoy
52,2057,4.01,2002.0,Biography & Autobiography,Nancy Milford
39,2058,4.01,2006.0,History,John F. Harris
42,2059,3.94,2005.0,Medical,Marcia Angell
77,2060,4.24,2000.0,Juvenile Fiction,
43,2061,4.21,2000.0,Fantasy fiction,Norton Juster
23,2062,4.08,2001.0,Juvenile Nonfiction,Thomas R. Holtz;M. K. Brett-Surman
58,2063,3.99,2003.0,Juvenile Fiction,Ron Roy
92,2064,3.82,2007.0,Juvenile Fiction,Jerry Spinelli
25,2065,4.16,2006.0,Juvenile Fiction,Tamora Pierce
53,2066,4.11,2003.0,Juvenile Fiction,
87,2067,4.03,2003.0,Juvenile Fiction,Barbara Park
86,2068,4.06,2004.0,Juvenile Nonfiction,Mary Pope Osborne;Natalie Pope Boyce
41,2069,4.08,2004.0,Juvenile Fiction,George Edward Stanley
32,2070,4.33,2004.0,Juvenile Fiction,George Edward Stanley
20,2071,2.97,2004.0,Juvenile Fiction,Lois Lenski
23,2072,3.66,2005.0,Juvenile Fiction,Jeanne DuPrau
43,2073,3.91,2005.0,Juvenile Fiction,Tamora Pierce;Josepha Sherman
5,2074,4.07,2006.0,Juvenile Nonfiction,Mary Pope Osborne;Natalie Pope Boyce
22,2075,4.04,2007.0,Juvenile Nonfiction,Mary Pope Osborne;Natalie Pope Boyce
61,2076,3.72,2006.0,Juvenile Fiction,Rachel Cohn;David Levithan
70,2077,3.93,2006.0,Juvenile Fiction,Emily Jenkins
97,2078,3.93,2006.0,Juvenile Fiction,David Levithan
55,2079,4.18,2007.0,Juvenile Fiction,Ron Roy
47,2080,3.5,2007.0,Juvenile Fiction,David Levithan
10,2081,3.44,2007.0,Juvenile Fiction,Rachel Cohn;David Levithan
60,2082,4.09,2007.0,Juvenile Fiction,Philip Pullman
17,2083,3.43,1976.0,Fiction,Piers Anthony
99,2084,4.11,1977.0,Biography & Autobiography,Donald Zochert
20,2085,3.64,1978.0,Fiction,Piers Anthony
54,2086,3.84,1980.0,Biography & Autobiography,Cynthia Lennon
36,2087,3.57,1984.0,,Robert R. McCammon
12,2088,4.0,1983.0,Juvenile Fiction,Stephen Manes
77,2089,3.95,1985.0,Fiction,Isaac Asimov;Terry Carr
88,2090,4.04,1989.0,Biography & Autobiography,John Boslough
60,2091,4.29,1992.0,Fiction,Colleen McCullough
13,2092,4.24,1997.0,Fiction,Colleen McCullough
92,2093,3.81,1990.0,Fiction,Colleen McCullough
85,2094,3.87,1993.0,Travel,Bill Bryson
25,2095,3.9,1996.0,Language Arts & Disciplines,Bill Bryson
93,2096,3.94,1991.0,Language Arts & Disciplines,Bill Bryson
4,2097,3.75,1993.0,Juvenile Fiction,Sylvia Cassedy
80,2098,3.99,1994.0,Science,George Smoot;Keay Davidson
50,2099,4.04,1995.0,Fiction,Raymond E. Feist
83,2100,3.74,1997.0,Fiction,Bartholomew Gill
63,2101,3.92,1997.0,Travel,Bill Bryson
15,2102,4.09,2000.0,Fiction,Dennis Lehane
61,2103,3.87,1977.0,Fiction,Elizabeth Peters
18,2104,3.94,2000.0,Fiction,Elizabeth Peters
16,2105,3.92,2001.0,Fiction,Elizabeth Peters
43,2106,4.17,1998.0,Juvenile Fiction,Louis Sachar
74,2107,4.09,2004.0,Fiction,Dennis Lehane
95,2108,4.05,2000.0,Fiction,Elizabeth Peters
4,2109,3.97,1998.0,Fiction,Cynthia Harrod-Eagles
73,2110,3.99,1999.0,Juvenile Nonfiction,Johanna Hurwitz
90,2111,3.53,2001.0,Fiction,Jane Feather
1,2112,3.67,1992.0,Fiction,Piers Anthony;Piers A. Jacob
94,2113,3.27,1992.0,Fiction,Piers Anthony
28,2114,3.93,1992.0,Fiction,Elizabeth Lowell
27,2115,3.92,1994.0,Fiction,Bob Callahan
55,2116,3.83,1994.0,Fiction,Anne Stuart
35,2117,4.25,1994.0,Fiction,Deborah Gordon
26,2118,3.79,1998.0,Fiction,Kathleen Eagle
37,2119,4.05,2005.0,Fiction,Neil Gaiman
25,2120,4.01,1999.0,Fiction,Raymond E. Feist
72,2121,3.5,1999.0,Fiction,Deborah Woodworth
8,2122,4.2,1999.0,Juvenile Fiction,Kate Klise
10,2123,3.72,1998.0,Fiction,Pearl Cleage
28,2124,4.02,2006.0,Fiction,Raymond E. Feist
11,2125,4.3,1999.0,Fiction,Roger Zelazny
8,2126,4.07,2005.0,Juvenile Fiction,Neil Gaiman
28,2127,4.26,2003.0,Fiction,Christopher Moore
81,2128,3.68,2004.0,Fiction,Katherine Hall Page
69,2129,3.8,2001.0,Fiction,Kathleen Eschenburg
7,2130,3.79,1999.0,Computers,Neal Stephenson
60,2131,3.94,2006.0,Fiction,Dan Simmons
24,2132,3.9,2001.0,Fiction,Victoria Alexander
87,2133,3.81,2002.0,Fiction,Christie Ridgway
81,2134,3.43,1986.0,,Peter Abrahams
0,2135,4.34,1991.0,Drama,William Shakespeare
53,2136,4.05,1971.0,,"John Milton (Dichter, Grossbritannien)"
95,2137,4.26,1975.0,Family & Relationships,Dorothy Corkille Briggs
14,2138,4.38,1966.0,Fiction,Edgar Allan Poe
53,2139,3.92,1976.0,Bible,
72,2140,3.87,1966.0,Fiction,Chinua Achebe
14,2141,4.15,1956.0,Religion,Gilbert Keith Chesterton
5,2142,4.0,1956.0,Philosophy,Friedrich Wilhelm Nietzsche
29,2143,3.9,1998.0,History,William Hardy McNeill
14,2144,3.99,1978.0,Fiction,Stephen King
32,2145,4.28,1983.0,Fiction,"Andersen, H. C. (Hans Christian)"
29,2146,4.01,1992.0,Fiction,Raymond E. Feist
82,2147,4.15,1989.0,History,John Ehle
46,2148,3.71,1988.0,Fiction,John Barth
9,2149,4.07,1989.0,Fiction,Naguib Mahfouz;Najīb Maḥfūẓ
72,2150,4.1,1996.0,Fiction,Najīb Maḥfūẓ
52,2151,3.84,1990.0,Fiction,Jane Hamilton
68,2152,4.32,1992.0,Fiction,Diana Gabaldon
81,2153,4.48,1992.0,Biography & Autobiography,Victor Villaseñor
56,2154,4.43,1984.0,Biography & Autobiography,William Manchester
72,2155,4.35,1991.0,Drama,Charles Boyce;David Allen White
78,2156,3.58,1995.0,Fiction,Robert Hellenga
45,2157,4.16,1996.0,Music,Mark Hertsgaard
6,2158,3.79,1995.0,Biography & Autobiography,Richard Bach
22,2159,3.57,1995.0,Fiction,Susanna Tamaro
20,2160,3.93,1998.0,Fiction,Richard Bach
59,2161,4.01,1996.0,Juvenile Fiction,Gary Paulsen
6,2162,4.07,1999.0,Literary Criticism,Diana Gabaldon
65,2163,3.97,1998.0,American poetry,Laura Ingalls Wilder;Stephen W. Hines;Richard Hull
71,2164,3.88,2000.0,Fiction,Anna Quindlen
94,2165,3.96,1998.0,Fiction,Kurt Vonnegut
43,2166,4.14,1968.0,Fiction,Kurt Vonnegut
81,2167,4.03,1998.0,Fiction,Kurt Vonnegut
15,2168,4.13,1999.0,Fiction,James Clavell
69,2169,3.87,1999.0,Fiction,Kurt Vonnegut
49,2170,3.78,2006.0,Fiction,Kurt Vonnegut
9,2171,3.87,1999.0,Fiction,Kurt Vonnegut
90,2172,3.81,1999.0,Fiction,Kurt Vonnegut
60,2173,3.81,1999.0,Fiction,Kurt Vonnegut
22,2174,3.87,1999.0,Fiction,Kurt Vonnegut
59,2175,3.77,1999.0,Biography & Autobiography,Kurt Vonnegut
91,2176,3.95,1999.0,Science,Desmond Morris
30,2177,3.54,2000.0,Humor,Maeve Binchy
63,2178,3.82,2004.0,Fiction,Gretchen Moran Laskas
52,2179,3.61,2002.0,Fiction,David Schickler
51,2152,4.32,2001.0,Fiction,Diana Gabaldon
88,2180,4.39,2001.0,Fiction,Diana Gabaldon
86,2181,3.33,2007.0,Fiction,Allegra Goodman
32,2182,3.37,2004.0,Fiction,Liam Callanan
56,2183,4.13,1968.0,Biography & Autobiography,Anne Moody
70,2184,3.69,2004.0,Fiction,John Grisham
46,2185,3.58,2005.0,Fiction,David Hewson
70,2186,3.99,2005.0,Fiction,John Grisham
28,2187,3.83,2005.0,Fiction,John Grisham
55,2188,3.69,2005.0,Fiction,John Grisham
58,2189,3.93,2005.0,Fiction,John Grisham
60,2190,3.67,2005.0,Fiction,John Grisham
99,2191,3.78,2005.0,Fiction,John Grisham
29,2192,3.73,2005.0,Fiction,John Grisham
96,2193,3.97,2006.0,Fiction,John Grisham
55,2194,3.98,2006.0,Fiction,John Grisham
37,2195,4.44,2006.0,Fiction,Diana Gabaldon
24,2196,3.92,1991.0,Fiction,Rosalind Laker
41,2197,4.08,1992.0,Performing Arts,"Donald Spoto;Donald Spoto, M.A., Ph.D."
46,1673,3.81,1996.0,History,Thomas Cahill
46,2198,4.3,1991.0,Philosophy,Joseph Campbell
96,2199,4.19,1995.0,Literary Collections,Phillip Lopate
29,2200,4.01,1996.0,History,Donald Kagan
9,2201,4.28,1992.0,Fiction,Sandra Brown
51,2202,4.08,1993.0,Philosophy,Frederick Charles Copleston
29,2203,3.63,1994.0,Fiction,Joy Kogawa
28,2204,4.17,1965.0,Philosophy,Frederick Charles Copleston
95,2202,4.22,1994.0,Philosophy,Frederick Charles Copleston
67,2205,3.94,1994.0,Fiction,Laura Esquivel
74,2206,4.02,1996.0,Fiction,C. D. Payne
77,2207,3.92,2001.0,Biography & Autobiography,Antonia Fraser
10,2208,3.98,2000.0,Fiction,Chitra Banerjee Divakaruni
39,2209,3.76,1998.0,Reference,Peter D'Epiro;Mary Desmond Pinkowish
24,2210,4.09,1998.0,Fiction,Margaret Atwood
4,2211,3.83,1998.0,Fiction,Margaret Atwood
22,2212,3.46,1998.0,Fiction,Margaret Atwood
81,2213,3.68,1998.0,Fiction,Margaret Atwood
22,2214,3.88,1999.0,Fiction,Aimee Bender
71,2215,3.68,2001.0,Fiction,Aimee Bender
48,2216,4.24,1997.0,Mathematics,Simon Singh
65,2217,4.15,1999.0,Biography & Autobiography,Jon Krakauer
46,2218,4.09,2000.0,Psychology,Geoffrey Miller
49,2219,4.11,1994.0,Health & Fitness,Richard Preston
1,2220,4.31,2000.0,History,Simon Singh
52,2221,3.77,2004.0,History,Thomas Cahill
11,2222,4.16,2000.0,Biography & Autobiography,Anne Lamott
82,2223,3.43,1999.0,Fiction,Walter Kirn
55,2224,3.74,2005.0,Literary Collections,Phillip Lopate
83,2225,3.26,2005.0,Fiction,Elwood Reid
52,2226,3.63,2006.0,Fiction,Margaret Atwood
89,546,3.89,2001.0,Fiction,
35,2227,3.82,2003.0,Fiction,Dan Brown
28,2228,4.13,2003.0,History,Anne Frank
84,2229,4.12,2000.0,Experimental fiction,Mark Z. Danielewski
27,2230,4.04,2002.0,Travel,Bill Bryson
97,2231,4.09,2003.0,"Cooking, French",Joanne Harris;Fran Warde
72,2232,4.11,2005.0,Children's stories,Terry Pratchett
65,2233,3.8,1995.0,Fiction,Jane Hamilton
55,2234,3.99,2006.0,Fiction,Aimee Bender
54,2235,4.12,2001.0,Fiction,Nella Larsen
68,2236,3.25,2004.0,Fiction,Jane Smiley
98,2237,4.01,2004.0,Fiction,Margaret Atwood
22,546,3.89,2003.0,Fiction,Ian McEwan
97,2238,3.82,2002.0,Fiction,Jane Smiley
89,2239,3.33,2003.0,Fiction,Nicole Krauss
75,2240,3.96,2002.0,Religion,Alister E. McGrath
2,2241,3.85,2001.0,Fiction,Mark Dunn
88,2242,3.81,2007.0,Juvenile Fiction,Ann Brashares
66,2243,3.79,2004.0,Juvenile Fiction,Ann Brashares
25,2244,3.97,2006.0,Juvenile Fiction,Sarah Mlynowski
71,2245,3.72,2005.0,Juvenile Fiction,Sarah Mlynowski
